job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0719,LLM Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,160000.0,160000,300000,Paris,France,Fully Remote,Mid-size (501-5000),Consulting,LLM APIs|RAG|Vector DBs|Problem Solving|Linux,5.8,98,25.4,9.4,2026,2,0,1,1,Upper-Mid ($150-200k)
AIJOB0720,AI Ethics Officer,Governance,Lead (10+ yrs),11,PhD,252000.0,110000,210000,Sydney,Australia,Hybrid,Enterprise (5000+),Retail,Communication|AI Policy|Research|Git,11.5,72,27.7,9.4,2026,1,1,1,0,Senior ($200-300k)
AIJOB0721,RAG Engineer,AI Engineering,Lead (10+ yrs),5,Bachelor's,260000.0,145000,280000,Paris,France,Fully Remote,Mid-size (501-5000),Technology,LLMs|LangChain|Vector DBs|Leadership|Linux,4.0,94,66.9,7.0,2025,4,1,1,1,Senior ($200-300k)
AIJOB0722,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,155000,290000,Dubai,UAE,Hybrid,Mid-size (501-5000),Education,AutoGen|Planning Systems|APIs|LangChain|Tool Use|Python|Problem Solving|Git|Research,13.1,96,63.6,8.1,2026,3,0,1,1,Upper-Mid ($150-200k)
AIJOB0723,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bootcamp/Self-taught,316000.0,180000,312000,Austin,USA,On-site,Enterprise (5000+),Automotive,PyTorch|Distributed Systems|Python|System Design|Agile|Cloud,11.0,96,84.6,6.7,2026,2,1,0,0,Elite (>$300k)
AIJOB0724,Senior Data Scientist,Data Science,Senior (6-9 yrs),6,Master's,223000.0,157000,218000,Amsterdam,Netherlands,Fully Remote,Big Tech (FAANG+),Healthcare,Python|Causal Inference|ML|Leadership|Research,6.5,90,7.0,7.7,2026,3,1,1,0,Senior ($200-300k)
AIJOB0725,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),8,Associate's,221000.0,150000,295000,Singapore,Singapore,Hybrid,Enterprise (5000+),Government,Deployment|Fine-tuning|GenAI APIs|LLMs|Diffusion Models|Communication|Problem Solving|SQL,11.3,95,52.1,7.9,2026,2,1,1,1,Senior ($200-300k)
AIJOB0726,ML Engineer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,120000.0,120000,280000,Bangalore,India,Fully Remote,Mid-size (501-5000),Government,PyTorch|MLOps|SQL|Python|Leadership|Problem Solving|Statistics,12.2,97,39.2,6.3,2025,8,1,1,0,Mid ($100-150k)
AIJOB0727,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,165000.0,160000,300000,Seattle,USA,On-site,Mid-size (501-5000),Retail,APIs|Fine-tuning|Python|Statistics|Git,16.8,90,17.3,9.6,2026,2,0,0,0,Upper-Mid ($150-200k)
AIJOB0728,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,Associate's,105000.0,90000,200000,London,UK,Fully Remote,Mid-size (501-5000),Finance,Testing|Python|NLP|Prompt Design|Git,3.1,82,18.5,7.9,2025,12,0,1,1,Mid ($100-150k)
AIJOB0729,AI Agent Developer,AI Engineering,Entry (0-2 yrs),3,Bootcamp/Self-taught,155000.0,155000,290000,Austin,USA,Fully Remote,Startup (1-50),Technology,AutoGen|APIs|Python|Tool Use|Planning Systems|Statistics|Git,8.8,96,17.9,6.0,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0730,LLM Engineer,AI Engineering,Senior (6-9 yrs),8,Associate's,193000.0,160000,300000,Remote,Global,Fully Remote,Startup (1-50),Energy,Prompt Engineering|Fine-tuning|LLM APIs|Research,4.1,98,71.7,8.0,2026,1,1,1,1,Upper-Mid ($150-200k)
AIJOB0731,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),8,PhD,228000.0,140000,270000,Paris,France,Hybrid,Startup (1-50),Consulting,Distributed Systems|CUDA|Storage|Kubernetes|Networking|Cloud|Agile,10.4,85,8.7,6.6,2025,10,1,1,0,Senior ($200-300k)
AIJOB0732,Data Scientist,Data Science,Lead (10+ yrs),2,Master's,200000.0,138000,195000,Austin,USA,Hybrid,Startup (1-50),Consulting,SQL|ML Algorithms|Statistics|Data Visualization|Scikit-learn|Cloud|Git,7.7,92,68.2,7.1,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0733,AI Agent Developer,AI Engineering,Mid (3-5 yrs),2,Bootcamp/Self-taught,202000.0,155000,290000,New York,USA,Hybrid,Mid-size (501-5000),Education,Python|AutoGen|Tool Use|Research,12.0,96,66.8,7.2,2025,6,0,1,1,Senior ($200-300k)
AIJOB0734,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),3,Bachelor's,177000.0,150000,295000,Amsterdam,Netherlands,Hybrid,Mid-size (501-5000),Automotive,Diffusion Models|Python|Deployment|GenAI APIs|LLMs|Linux,13.0,95,35.3,6.8,2025,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0735,AI Compliance Manager,Governance,Senior (6-9 yrs),3,Associate's,196000.0,100000,200000,San Francisco,USA,Hybrid,Mid-size (501-5000),Consulting,Legal Knowledge|Risk Management|EU AI Act|Statistics,15.4,68,17.6,8.0,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0736,RAG Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,145000.0,145000,280000,Beijing,China,Hybrid,SME (51-500),Energy,Search Systems|Embeddings|Python|Vector DBs|LLMs|Cloud,8.5,94,49.6,9.3,2026,3,1,1,1,Mid ($100-150k)
AIJOB0737,AI Business Analyst,Business,Mid (3-5 yrs),7,Bootcamp/Self-taught,95000.0,95000,180000,London,UK,On-site,Mid-size (501-5000),Automotive,Python|Business Analysis|Communication|SQL|Leadership,17.5,78,16.2,7.5,2026,1,0,0,0,Entry (<$100k)
AIJOB0738,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,295000.0,145000,280000,Tokyo,Japan,Fully Remote,Big Tech (FAANG+),Automotive,CNNs|Image Processing|OpenCV|Leadership|Agile|Git,5.7,87,23.1,6.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0739,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),3,Master's,221000.0,160000,300000,Amsterdam,Netherlands,Fully Remote,Startup (1-50),Healthcare,Vision-Language Models|PyTorch|Python|Agile|Problem Solving|Cloud,10.0,90,9.1,6.4,2026,2,1,1,0,Senior ($200-300k)
AIJOB0740,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),3,Master's,125000.0,125000,240000,Tokyo,Japan,Fully Remote,Startup (1-50),Media,ROS|C++|Python|Simulation|Statistics|Git,15.8,76,16.6,6.5,2026,2,0,1,0,Mid ($100-150k)
AIJOB0741,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),8,Master's,227000.0,180000,312000,Singapore,Singapore,Hybrid,Startup (1-50),Healthcare,Distributed Systems|Python|LLM Fine-tuning|MLOps|System Design|Statistics,14.9,96,29.2,9.8,2026,2,1,1,0,Senior ($200-300k)
AIJOB0742,AI Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,224000.0,100000,250000,Toronto,Canada,Fully Remote,Enterprise (5000+),Media,LLM Integration|Docker|Python|PyTorch|Git|Communication|Research,11.9,95,61.9,6.8,2025,8,1,1,0,Senior ($200-300k)
AIJOB0743,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),8,Bachelor's,324000.0,141000,270000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Energy,Neural Networks|Python|TensorFlow|PyTorch|GPU Computing|Git,8.4,89,19.8,7.8,2026,3,1,1,0,Elite (>$300k)
AIJOB0744,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),6,PhD,150000.0,150000,295000,Toronto,Canada,Hybrid,Startup (1-50),Retail,Fine-tuning|Python|LLMs|Diffusion Models|GenAI APIs|Deployment|Agile|Cloud|Linux,12.1,95,20.4,8.0,2025,5,0,1,1,Mid ($100-150k)
AIJOB0745,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),4,Bachelor's,150000.0,150000,295000,Paris,France,On-site,Enterprise (5000+),Finance,Deployment|Python|GenAI APIs|Fine-tuning|Problem Solving|Git|Statistics,10.6,95,39.4,9.4,2025,4,0,0,1,Mid ($100-150k)
AIJOB0746,AI Business Analyst,Business,Entry (0-2 yrs),8,PhD,113000.0,95000,180000,Seattle,USA,Hybrid,SME (51-500),Technology,Communication|SQL|Business Analysis|Python|Data Visualization|Cloud,16.8,78,7.3,7.3,2026,1,0,1,0,Mid ($100-150k)
AIJOB0747,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,279000.0,180000,312000,Boston,USA,On-site,Big Tech (FAANG+),Healthcare,System Design|MLOps|Python|PyTorch|LLM Fine-tuning|Distributed Systems|Statistics,17.2,96,66.2,6.4,2026,2,0,0,0,Senior ($200-300k)
AIJOB0748,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),7,Bootcamp/Self-taught,141000.0,141000,270000,Austin,USA,Fully Remote,SME (51-500),Automotive,Neural Networks|GPU Computing|PyTorch|Python|Communication|Cloud,5.0,89,8.4,9.7,2026,3,0,1,0,Mid ($100-150k)
AIJOB0749,MLOps Engineer,ML Operations,Entry (0-2 yrs),7,Bootcamp/Self-taught,130000.0,130000,260000,Berlin,Germany,On-site,SME (51-500),Consulting,Python|Cloud|CI/CD|Kubernetes|Docker|MLflow|Linux|Problem Solving|Git,15.1,93,31.9,6.9,2025,2,0,0,0,Mid ($100-150k)
AIJOB0750,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,210000.0,160000,300000,Sydney,Australia,Hybrid,SME (51-500),Finance,Vision-Language Models|Python|PyTorch|Cloud,12.5,90,8.7,8.5,2025,6,0,1,0,Senior ($200-300k)
AIJOB0751,AI Product Manager,Product,Senior (6-9 yrs),10,Bootcamp/Self-taught,196000.0,140000,260000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Retail,AI Literacy|Data Analysis|Agile|Stakeholder Mgmt|Product Strategy|Communication|Research|Leadership,10.5,85,15.8,6.6,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0752,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),4,Master's,340000.0,150000,295000,Zurich,Switzerland,On-site,Big Tech (FAANG+),Media,Fine-tuning|Deployment|GenAI APIs|Diffusion Models|Research,12.5,95,37.1,6.9,2025,5,1,0,1,Elite (>$300k)
AIJOB0753,AI Ethics Officer,Governance,Mid (3-5 yrs),6,Bootcamp/Self-taught,110000.0,110000,210000,Sydney,Australia,Hybrid,Mid-size (501-5000),Media,Risk Assessment|Communication|Research|Leadership,9.4,72,11.7,7.4,2025,2,0,1,0,Mid ($100-150k)
AIJOB0754,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),4,Bachelor's,215000.0,145000,280000,Dubai,UAE,Hybrid,Mid-size (501-5000),Consulting,PyTorch|CUDA|OpenCV|Image Processing|Problem Solving|Leadership|Linux,6.7,87,8.7,6.1,2026,3,1,1,0,Senior ($200-300k)
AIJOB0755,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Bootcamp/Self-taught,90000.0,90000,200000,Bangalore,India,Hybrid,Mid-size (501-5000),Finance,Documentation|NLP|Python|Testing|LLM APIs|Communication|Cloud|Statistics,7.4,82,27.3,7.2,2026,2,0,1,1,Entry (<$100k)
AIJOB0756,AI Ethics Officer,Governance,Senior (6-9 yrs),12,Bootcamp/Self-taught,176000.0,110000,210000,London,UK,Fully Remote,Big Tech (FAANG+),Government,AI Policy|Research|Ethics Frameworks|Communication,10.0,72,15.3,9.8,2025,11,1,1,0,Upper-Mid ($150-200k)
AIJOB0757,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),4,Master's,139000.0,125000,240000,Zurich,Switzerland,Hybrid,SME (51-500),Consulting,C++|ROS|Computer Vision|Agile,12.5,76,10.2,7.3,2025,2,0,1,0,Mid ($100-150k)
AIJOB0758,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,231000.0,180000,312000,Berlin,Germany,Hybrid,Big Tech (FAANG+),Finance,Distributed Systems|Python|MLOps|LLM Fine-tuning|Statistics|Git,10.3,96,57.0,6.0,2026,2,0,1,0,Senior ($200-300k)
AIJOB0759,AI Compliance Manager,Governance,Mid (3-5 yrs),3,Bachelor's,181000.0,100000,200000,Zurich,Switzerland,On-site,Big Tech (FAANG+),Automotive,Documentation|Risk Management|EU AI Act|Auditing|Legal Knowledge|SQL|Linux|Communication,10.9,68,6.5,7.7,2026,1,0,0,0,Upper-Mid ($150-200k)
AIJOB0760,Data Scientist,Data Science,Senior (6-9 yrs),2,Bootcamp/Self-taught,176000.0,138000,195000,Los Angeles,USA,Hybrid,Mid-size (501-5000),Healthcare,Scikit-learn|ML Algorithms|Python|Data Visualization|SQL|Leadership,9.3,92,22.9,8.9,2025,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0761,Prompt Engineer,AI Engineering,Mid (3-5 yrs),5,Master's,161000.0,90000,200000,Boston,USA,Hybrid,Enterprise (5000+),Education,NLP|LLM APIs|Testing|Documentation|Python|Problem Solving,4.8,82,10.4,8.8,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0762,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),4,Associate's,206000.0,141000,270000,Sydney,Australia,Hybrid,Mid-size (501-5000),Finance,CUDA|PyTorch|Python|Leadership,5.8,89,21.2,8.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0763,AI Security Engineer,Security,Mid (3-5 yrs),3,Master's,234000.0,140000,260000,Chicago,USA,Hybrid,Big Tech (FAANG+),Retail,Risk Analysis|Cybersecurity|Red Teaming|Python|ML Security|Leadership|Git|Agile,9.4,80,9.5,7.6,2026,1,0,1,0,Senior ($200-300k)
AIJOB0764,Senior Data Scientist,Data Science,Mid (3-5 yrs),11,Associate's,157000.0,157000,218000,London,UK,On-site,Startup (1-50),Manufacturing,Leadership|Causal Inference|ML|Agile,8.4,90,24.5,8.9,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0765,AI Engineer,AI Engineering,Mid (3-5 yrs),7,Associate's,135000.0,100000,250000,Seattle,USA,On-site,Mid-size (501-5000),Research,PyTorch|Python|LLM Integration|Statistics|SQL|Leadership,11.5,95,42.7,6.4,2026,3,0,0,0,Mid ($100-150k)
AIJOB0766,MLOps Engineer,ML Operations,Mid (3-5 yrs),4,Bachelor's,135000.0,130000,260000,Paris,France,Hybrid,Mid-size (501-5000),Retail,Monitoring|MLflow|Cloud|CI/CD|Kubernetes|Docker|Python|Linux,15.9,93,37.9,7.8,2026,2,0,1,0,Mid ($100-150k)
AIJOB0767,AI Engineer,AI Engineering,Entry (0-2 yrs),3,Bachelor's,194000.0,100000,250000,New York,USA,Hybrid,Big Tech (FAANG+),Government,Cloud (AWS/GCP/Azure)|Docker|Python|LLM Integration|Leadership|Agile|Linux,9.2,95,45.1,9.0,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0768,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),5,Master's,263000.0,130000,220000,New York,USA,On-site,Mid-size (501-5000),Automotive,dbt|Feature Stores|Python|Research|SQL|Cloud,14.0,88,20.4,7.7,2025,1,1,0,0,Senior ($200-300k)
AIJOB0769,AI Compliance Manager,Governance,Mid (3-5 yrs),7,Master's,100000.0,100000,200000,Beijing,China,Hybrid,Big Tech (FAANG+),Retail,EU AI Act|Legal Knowledge|Risk Management|Git|Leadership|SQL,10.6,68,26.4,6.7,2026,2,0,1,0,Entry (<$100k)
AIJOB0770,NLP Engineer,AI Engineering,Lead (10+ yrs),4,Master's,259000.0,145000,290000,Dubai,UAE,Hybrid,SME (51-500),Media,BERT|Transformers|Hugging Face|Text Processing|Python|LLMs|Cloud|Agile|Linux,7.7,91,68.3,7.5,2025,4,1,1,0,Senior ($200-300k)
AIJOB0771,Prompt Engineer,AI Engineering,Lead (10+ yrs),3,Master's,208000.0,90000,200000,Austin,USA,Fully Remote,Mid-size (501-5000),Manufacturing,NLP|Prompt Design|Documentation|Cloud|Linux,5.6,82,12.3,9.3,2025,4,1,1,1,Senior ($200-300k)
AIJOB0772,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),8,PhD,193000.0,150000,295000,Singapore,Singapore,Fully Remote,Mid-size (501-5000),Retail,Deployment|Python|Diffusion Models|Agile|Cloud,13.1,95,85.1,8.0,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0773,AI Compliance Manager,Governance,Senior (6-9 yrs),5,Master's,135000.0,100000,200000,London,UK,Hybrid,Startup (1-50),Consulting,Documentation|Risk Management|Legal Knowledge|EU AI Act|Statistics|SQL|Agile,17.9,68,12.3,6.8,2025,6,1,1,0,Mid ($100-150k)
AIJOB0774,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,195000.0,141000,270000,Dubai,UAE,Fully Remote,Mid-size (501-5000),Research,Python|CUDA|GPU Computing|TensorFlow|Research|Leadership|Problem Solving,3.9,89,6.2,9.7,2025,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0775,AI Agent Developer,AI Engineering,Mid (3-5 yrs),4,Master's,257000.0,155000,290000,Los Angeles,USA,Fully Remote,Enterprise (5000+),Energy,Python|Tool Use|APIs|AutoGen|Git,13.0,96,85.2,9.8,2025,9,0,1,1,Senior ($200-300k)
AIJOB0776,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,120000.0,90000,200000,Tokyo,Japan,On-site,Big Tech (FAANG+),Media,Prompt Design|Testing|Documentation|Cloud|Git,7.2,82,28.1,6.9,2025,8,0,0,1,Mid ($100-150k)
AIJOB0777,AI Agent Developer,AI Engineering,Senior (6-9 yrs),7,Associate's,212000.0,155000,290000,Remote,Global,Hybrid,Mid-size (501-5000),Finance,Python|Planning Systems|LangChain|Tool Use|AutoGen|APIs|SQL,8.7,96,24.0,8.0,2026,2,1,1,1,Senior ($200-300k)
AIJOB0778,Data Scientist,Data Science,Mid (3-5 yrs),5,Master's,138000.0,138000,195000,Tokyo,Japan,Hybrid,Mid-size (501-5000),Automotive,Python|Data Visualization|Statistics|Scikit-learn|ML Algorithms|Linux,6.5,92,20.4,7.7,2025,7,0,1,0,Mid ($100-150k)
AIJOB0779,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),11,PhD,212000.0,180000,312000,Seattle,USA,Hybrid,Mid-size (501-5000),Government,System Design|Python|Distributed Systems|Research,17.7,96,69.3,8.0,2025,12,0,1,0,Senior ($200-300k)
AIJOB0780,Senior Data Scientist,Data Science,Entry (0-2 yrs),5,Master's,157000.0,157000,218000,Amsterdam,Netherlands,On-site,Startup (1-50),Government,Causal Inference|ML|Deep Learning|Leadership|SQL,6.2,90,13.0,8.8,2025,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0781,AI Compliance Manager,Governance,Senior (6-9 yrs),9,PhD,201000.0,100000,200000,Los Angeles,USA,On-site,Mid-size (501-5000),Energy,Auditing|Risk Management|Legal Knowledge|EU AI Act|Documentation|Research|Cloud|Linux,13.2,68,11.6,8.8,2025,4,1,0,0,Senior ($200-300k)
AIJOB0782,MLOps Engineer,ML Operations,Lead (10+ yrs),4,Master's,183000.0,130000,260000,Tokyo,Japan,Hybrid,Startup (1-50),Consulting,Cloud|Monitoring|MLflow|Kubernetes|CI/CD|Python|Communication,15.2,93,18.9,8.5,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0783,AI Engineer,AI Engineering,Senior (6-9 yrs),2,Associate's,100000.0,100000,250000,Beijing,China,Fully Remote,Startup (1-50),Government,Cloud (AWS/GCP/Azure)|LLM Integration|Python|PyTorch|Problem Solving|Linux,15.1,95,60.5,8.4,2026,3,1,1,0,Entry (<$100k)
AIJOB0784,LLM Engineer,AI Engineering,Lead (10+ yrs),4,Bachelor's,360000.0,160000,300000,Paris,France,On-site,Big Tech (FAANG+),Energy,Prompt Engineering|Fine-tuning|RAG|Vector DBs|Communication|Linux|Statistics,3.1,98,51.5,7.2,2026,1,1,0,1,Elite (>$300k)
AIJOB0785,AI Research Scientist,Research,Mid (3-5 yrs),6,Master's,163000.0,115000,280000,Los Angeles,USA,On-site,Startup (1-50),Consulting,Deep Learning|Mathematics|Python|PyTorch|Publishing|Research|Cloud,15.6,88,29.3,6.1,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0786,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),8,Associate's,174000.0,141000,270000,Paris,France,Fully Remote,Big Tech (FAANG+),Government,CUDA|PyTorch|GPU Computing|TensorFlow|Python|SQL|Statistics,3.8,89,8.6,8.6,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0787,AI Engineer,AI Engineering,Lead (10+ yrs),6,Associate's,159000.0,100000,250000,Tokyo,Japan,Hybrid,SME (51-500),Government,LLM Integration|PyTorch|Cloud (AWS/GCP/Azure)|Docker|Python|Cloud|Problem Solving|Statistics,17.2,95,30.8,8.1,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0788,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,214000.0,160000,300000,Austin,USA,Hybrid,SME (51-500),Automotive,PyTorch|Vision-Language Models|APIs|Leadership|Linux,15.7,90,26.2,7.0,2026,1,1,1,0,Senior ($200-300k)
AIJOB0789,AI Research Scientist,Research,Entry (0-2 yrs),12,Bachelor's,130000.0,115000,280000,Remote,Global,On-site,SME (51-500),Finance,Mathematics|Deep Learning|Publishing|Python|Research|PyTorch|Leadership|Communication,9.9,88,20.3,9.1,2026,1,0,0,0,Mid ($100-150k)
AIJOB0790,ML Engineer,AI Engineering,Entry (0-2 yrs),4,Associate's,157000.0,120000,280000,Seattle,USA,Fully Remote,Enterprise (5000+),Government,SQL|Kubernetes|Python|TensorFlow|PyTorch|Research,16.6,97,53.1,9.3,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0791,Prompt Engineer,AI Engineering,Senior (6-9 yrs),3,Master's,166000.0,90000,200000,Austin,USA,Fully Remote,Startup (1-50),Technology,NLP|Documentation|Testing|Agile|Cloud|Linux,6.1,82,8.5,7.5,2026,3,1,1,1,Upper-Mid ($150-200k)
AIJOB0792,Senior Data Scientist,Data Science,Senior (6-9 yrs),6,Bachelor's,157000.0,157000,218000,Beijing,China,Hybrid,SME (51-500),Media,Leadership|ML|Deep Learning|Python|Causal Inference|Advanced Statistics|SQL|Cloud,4.8,90,29.3,6.8,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0793,Senior Data Scientist,Data Science,Mid (3-5 yrs),11,Master's,157000.0,157000,218000,Toronto,Canada,Hybrid,Mid-size (501-5000),Healthcare,ML|Deep Learning|Python|SQL|Communication,3.6,90,9.1,7.4,2025,7,0,1,0,Upper-Mid ($150-200k)
AIJOB0794,NLP Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,153000.0,145000,290000,Dubai,UAE,Fully Remote,Mid-size (501-5000),Research,Python|Transformers|Hugging Face|LLMs|Text Processing|BERT|Agile|SQL,9.1,91,38.6,6.5,2025,9,0,1,0,Upper-Mid ($150-200k)
AIJOB0795,ML Engineer,AI Engineering,Senior (6-9 yrs),6,PhD,336000.0,120000,280000,Boston,USA,Fully Remote,Enterprise (5000+),Research,PyTorch|TensorFlow|Python|SQL|Kubernetes|MLOps|Research,14.7,97,27.4,6.7,2025,3,1,1,0,Elite (>$300k)
AIJOB0796,AI Agent Developer,AI Engineering,Mid (3-5 yrs),4,Bachelor's,258000.0,155000,290000,Seattle,USA,Fully Remote,Enterprise (5000+),Automotive,LangChain|Planning Systems|AutoGen|Tool Use|APIs|Python|Cloud,13.4,96,79.0,9.2,2025,11,0,1,1,Senior ($200-300k)
AIJOB0797,AI Product Manager,Product,Senior (6-9 yrs),7,Master's,174000.0,140000,260000,Amsterdam,Netherlands,On-site,Startup (1-50),Research,Product Strategy|Agile|Stakeholder Mgmt|AI Literacy|Data Analysis|Git|Research|Leadership,16.6,85,17.4,9.4,2026,1,1,0,0,Upper-Mid ($150-200k)
AIJOB0798,AI Engineer,AI Engineering,Lead (10+ yrs),7,Associate's,142000.0,100000,250000,Singapore,Singapore,Fully Remote,Startup (1-50),Finance,LLM Integration|Docker|Cloud (AWS/GCP/Azure)|Statistics|Linux,14.8,95,63.1,6.1,2025,8,1,1,0,Mid ($100-150k)
AIJOB0799,Data Scientist,Data Science,Mid (3-5 yrs),8,Bachelor's,138000.0,138000,195000,Berlin,Germany,Hybrid,Enterprise (5000+),Media,Python|Data Visualization|Statistics|Scikit-learn|Cloud|Research|SQL,8.4,92,34.6,7.6,2026,2,0,1,0,Mid ($100-150k)
AIJOB0800,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,Bachelor's,212000.0,125000,240000,San Francisco,USA,On-site,SME (51-500),Consulting,Simulation|Control Systems|Computer Vision|C++|Agile|Leadership|Problem Solving,16.8,76,13.4,8.8,2026,3,0,0,0,Senior ($200-300k)
AIJOB0801,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),12,Bootcamp/Self-taught,307000.0,180000,312000,Seattle,USA,Hybrid,Mid-size (501-5000),Media,Distributed Systems|MLOps|Python|Linux|Communication,11.9,96,29.3,8.9,2026,1,1,1,0,Elite (>$300k)
AIJOB0802,RAG Engineer,AI Engineering,Lead (10+ yrs),2,Bachelor's,310000.0,145000,280000,Zurich,Switzerland,Hybrid,Mid-size (501-5000),Manufacturing,Embeddings|Search Systems|LangChain|Vector DBs|Python|LLMs|Research|Linux|Leadership,4.4,94,87.6,6.1,2026,2,1,1,1,Elite (>$300k)
AIJOB0803,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),9,Master's,269000.0,160000,300000,Dubai,UAE,Hybrid,Startup (1-50),Government,PyTorch|Python|Fine-tuning|SQL|Statistics,14.2,90,22.1,8.2,2025,2,1,1,0,Senior ($200-300k)
AIJOB0804,AI Research Scientist,Research,Mid (3-5 yrs),8,PhD,224000.0,115000,280000,Berlin,Germany,Fully Remote,Big Tech (FAANG+),Manufacturing,PyTorch|Mathematics|Deep Learning|Publishing|Research|Linux,14.1,88,9.6,6.9,2026,3,0,1,0,Senior ($200-300k)
AIJOB0805,Robotics Engineer (AI),Robotics,Lead (10+ yrs),6,Master's,125000.0,125000,240000,Bangalore,India,Hybrid,Mid-size (501-5000),Healthcare,C++|Computer Vision|Python|Git|Statistics,11.4,76,29.7,7.8,2026,2,1,1,0,Mid ($100-150k)
